age,ed,employ,address,income,debtinc,creddebt,othdebt,default
29,2,9,0,32.9,27.18,1.75267512,7.18954488,1
46,2,7,21,52.3,2.8,.234304,1.230096,0
49,1,20,26,76.4,11,.58828,7.81572,0
24,4,0,3,23.3,2.82,.459942,.197118,1
22,1,1,1,21.1,6.83,.37325267,1.06787733,1
32,2,12,12,36.8,4.19,.10176672,1.44015328,0
30,1,9,10,43.2,12.9,1.783296,3.789504,0
26,1,10,0,19.8,16.23,.8355204,2.3780196,0
42,1,22,12,81.6,15.19,3.99120288,8.40383712,0
26,2,3,3,21.6,3.83,.43928568,.38799432,1
22,2,0,2,16.1,1.08,.10589292,.06798708,0
27,4,0,1,39.1,4.97,.70735028,1.23591972,0
29,2,3,2,23,7.57,.1305825,1.6105175,0
30,1,0,3,22.7,5.46,.44990946,.78951054,0
42,1,15,14,41.9,4.58,.63711464,1.28190536,0
39,2,19,4,80.5,2.77,.624358,1.605492,0
30,1,14,7,29.3,29.04,6.00715632,2.50156368,1
52,1,30,11,61.3,7.57,.49652387,4.14388613,0
39,3,15,16,82.2,6.27,1.3400244,3.8139156,0
26,1,2,2,20.8,12.23,.60797776,1.93586224,1
37,4,6,18,55,17.13,3.222153,6.199347,0
34,3,7,15,53.6,17.24,2.69826688,6.54237312,1
21,1,0,0,14.9,16.06,.50969622,1.88324378,1
46,4,21,25,111.5,3.13,1.3680604,2.1218896,0
30,2,5,1,24.9,7.23,.86232933,.93794067,0
44,1,7,9,33.7,9.67,.4562306,2.8025594,0
48,1,0,7,39.4,3.07,.54189184,.66768816,1
28,2,1,8,23,29.46,.3862206,6.3895794,0
25,1,7,5,40.4,9.94,1.47378392,2.54197608,1
35,3,11,2,106.3,6.75,2.59026525,4.58498475,0
43,1,22,23,108,2.89,.3870288,2.7341712,0
25,2,4,5,20.8,5.28,.2306304,.8676096,0
48,3,20,15,134.6,10.83,2.37608034,12.20109966,0
46,1,27,20,83,8.96,.5726336,6.8641664,0
29,1,4,10,23.3,9.6,1.6261536,.6106464,0
26,1,1,5,22.3,7.12,.36200928,1.22575072,0
35,2,15,1,45.9,17.05,2.0190951,5.8068549,0
38,2,12,6,30.3,9.07,1.4565513,1.2916587,0
38,1,3,18,42.6,12.31,2.21823738,3.02582262,0
44,1,6,5,38.7,4.93,.49033287,1.41757713,0
44,2,23,4,112.6,13.89,5.77121166,9.86892834,1
37,1,5,16,26.9,22.56,1.81452336,4.25411664,1
27,1,1,7,20.6,3.18,.3242646,.3308154,0
42,3,14,3,70,10.61,4.805269,2.621731,0
29,4,4,4,118.7,10.23,6.10793403,6.03507597,0
37,1,7,12,23.8,2.42,.27588484,.30007516,0
29,1,13,0,51.7,6.36,.13481292,3.15330708,0
31,1,2,10,33.1,3.86,.29002882,.98763118,0
26,2,1,0,12.3,2.51,.05989362,.24883638,0
26,2,2,7,22.7,7.04,.34198912,1.25609088,0
45,2,6,15,40.8,7.33,.32597976,2.66466024,0
32,4,4,12,37.1,.5,.114639,.070861,0
31,3,0,5,18.6,10.68,.61382232,1.37265768,1
22,1,0,1,18.7,2.87,.04132513,.49536487,0
28,1,3,1,26.5,2.79,.3962916,.3430584,0
26,1,8,4,38.7,7.28,.50149008,2.31586992,1
44,1,26,23,93.6,2.79,.99757008,1.61386992,0
27,2,3,8,29,7.25,.46255,1.63995,1
51,1,6,1,44.4,10.46,1.4164932,3.2277468,1
50,1,24,23,71,4.56,.9518544,2.2857456,0
28,2,2,2,23.4,20.4,1.6182504,3.1553496,1
42,1,8,19,21.7,4.77,.54238716,.49270284,0
48,1,23,11,90.7,5.57,.07577985,4.97621015,0
33,1,16,6,59.4,5.95,1.8413703,1.6929297,0
43,1,17,24,40.6,24.81,2.79018222,7.28267778,0
43,1,15,17,58.4,13.19,3.78985632,3.91310368,1
33,2,14,12,125.5,12.19,5.92050015,9.37794985,0
28,1,9,2,30.2,7.01,1.22998862,.88703138,0
48,2,4,9,28.9,1.68,.15876504,.32675496,0
36,2,4,15,48.4,9.66,1.1922372,3.4832028,1
33,1,1,2,23.8,22.09,1.0251969,4.2322231,0
34,1,0,9,25.7,12.08,1.29149696,1.81306304,0
36,1,13,11,42,2.7,.343602,.790398,0
21,3,0,2,17.1,6.75,.152361,1.001889,0
24,1,3,3,16.3,3.83,.16730972,.45698028,0
37,1,13,3,49.2,11.8,2.699604,3.105996,0
27,2,8,0,27.6,8.65,1.0958166,1.2915834,0
53,1,27,26,103.6,9.06,1.33283472,8.05332528,0
31,2,3,0,38.6,20.9,2.8558596,5.2115404,1
22,2,3,1,39.8,7,.175518,2.610482,1
32,1,2,4,29.7,22.23,3.11629032,3.48601968,1
43,2,18,23,69.9,.69,.12491829,.35739171,0
35,2,7,2,25.8,18.99,.25966926,4.63975074,0
34,2,12,0,43.8,30.51,2.4054084,10.9579716,0
28,1,2,2,30.3,.7,.0973539,.1147461,0
42,1,14,3,38.6,7.42,.50694924,2.35717076,0
45,1,11,19,46.5,10.02,.9877716,3.6715284,0
39,2,10,4,65.6,18.99,2.76555168,9.69188832,1
27,1,9,1,23.3,44.62,1.06043892,9.33602108,1
24,3,0,5,28.2,1.23,.07908408,.26777592,0
28,1,6,0,18.9,5.71,.23526342,.84392658,1
52,2,5,20,29.5,5.94,1.0145817,.7377183,0
49,3,20,9,128.6,3.48,2.908932,1.566348,0
39,2,10,3,44.2,2.49,.38190126,.71867874,0
28,1,10,5,33.1,8.57,1.37294828,1.46372172,1
33,1,5,9,21.6,11,1.69884,.67716,0
35,1,14,7,35.8,3.6,.6018696,.6869304,0
40,1,15,21,42.7,8.05,.9074604,2.5298896,1
47,1,3,18,23.3,7.45,.4270191,1.3088309,0
32,1,3,12,25.8,2.27,.03572526,.54993474,0
29,1,11,0,20.3,5.47,.16767191,.94273809,0
43,1,21,11,77.2,3.31,.95057904,1.60474096,0
27,1,4,4,33.9,6.97,1.40115819,.96167181,0
28,1,4,1,25.4,3.77,.36100766,.59657234,0
29,1,4,3,23.9,13.63,1.40727024,1.85029976,0
24,2,0,4,32.8,16.63,1.27093112,4.18370888,0
52,1,30,21,164,30.27,24.1760436,25.4667564,1
43,3,1,1,28.6,15.18,1.8234216,2.5180584,0
48,1,0,6,18.5,1.48,.106782,.167018,0
21,1,4,0,20.4,4.53,.25967772,.66444228,0
38,2,15,9,57.4,5.01,1.0927812,1.7829588,0
24,2,1,0,18.5,10.23,.36147705,1.53107295,1
25,1,7,0,19.1,10.47,1.28385234,.71591766,0
36,4,11,17,66.5,10.31,4.28509375,2.57105625,0
21,1,2,1,16.5,4.84,.2739198,.5246802,1
39,1,13,17,32.3,11.27,.12740735,3.51280265,0
37,2,18,14,33.9,2.05,.14385465,.55109535,0
36,2,9,11,38.8,8.63,.09710476,3.25133524,0
40,2,0,9,26.1,5.98,.32620302,1.23457698,0
51,1,5,7,24.9,12.82,.4149834,2.7771966,0
51,1,14,16,50.2,13.04,3.96692448,2.57915552,0
27,2,3,0,23.2,17.67,.13528152,3.96415848,0
30,1,8,6,25.7,5.77,.47897347,1.00391653,0
36,4,9,16,57.6,9.19,2.79493632,2.49850368,1
44,2,2,16,57.7,7.17,1.30318335,2.83390665,1
28,1,3,4,36.6,6.64,.46903632,1.96120368,0
31,1,5,3,22.5,12.51,.3208815,2.4938685,0
39,1,3,12,27.5,10.49,.7096485,2.1751015,0
48,3,6,25,30.9,6.11,.78162786,1.10636214,0
49,1,0,10,26.8,3.81,.23382732,.78725268,1
35,2,15,14,46.5,6.79,1.0671843,2.0901657,0
33,1,10,3,34.8,10.9,2.048328,1.744872,0
25,1,2,4,32.2,13.89,1.82034006,2.65223994,0
29,1,2,6,20.4,7.56,.37167984,1.17056016,1
31,1,2,4,22.2,17.91,.70773156,3.26828844,0
42,1,20,0,50.2,5.03,.52268742,2.00237258,0
35,1,5,1,24.6,6.97,.49209594,1.22252406,0
36,2,7,6,15.6,6.69,.10018944,.94345056,0
44,4,6,8,57.6,8.2,.5242752,4.1989248,0
25,1,5,1,20.8,16.64,.59185152,2.86926848,1
40,1,2,13,22.3,20.11,2.690718,1.793812,1
33,1,5,13,22.8,19.73,.35537676,4.14306324,0
26,2,3,0,25.5,3.78,.1889244,.7749756,0
38,3,16,14,129.2,11.02,7.00501728,7.23282272,0
26,2,7,1,38.4,9.51,1.02981888,2.62202112,0
47,2,9,8,72.5,3.62,1.369989,1.254511,0
55,1,29,33,153.2,17.16,6.41454528,19.87457472,0
35,1,10,11,20,13.02,1.507716,1.096284,0
34,1,15,8,23.9,5.38,.53104366,.75477634,0
34,1,12,4,24.3,9.8,1.0930626,1.2883374,0
29,1,1,6,15.8,7.78,.52119776,.70804224,1
45,1,27,1,123.1,9.84,2.93135568,9.18168432,0
46,2,11,27,72.1,9.29,3.85140175,2.84668825,0
50,1,28,2,164.2,6.46,.76372704,9.84359296,0
50,1,8,30,53.5,8.42,.6712003,3.8334997,0
31,2,8,0,27,7.83,.3826521,1.7314479,0
33,1,3,4,19.5,1.79,.0495651,.2994849,0
47,2,12,26,24.3,8.42,.41330412,1.63275588,0
33,2,9,8,67.3,9.97,2.72418286,3.98562714,0
36,3,14,11,30.8,19.9,1.8755352,4.2536648,0
28,1,12,1,27.2,12.83,1.35053712,2.13922288,0
26,2,6,6,27.5,5.24,.629717,.811283,1
27,2,2,5,19.6,11.01,.81570888,1.34225112,0
37,1,7,8,38.4,1.07,.14832768,.26255232,0
26,1,9,2,31.5,17.97,3.7019997,1.9585503,0
24,2,1,2,22,6.08,.4868864,.8507136,1
45,2,14,16,90.5,8.25,1.76950125,5.69674875,0
33,1,16,8,54.1,8.75,2.59882875,2.13492125,0
32,2,5,2,40.9,4.19,.68377029,1.02993971,0
39,1,21,20,60,8.32,.758784,4.233216,0
29,3,2,0,16.5,17.95,1.563804,1.397946,1
45,1,20,9,91.7,5.43,2.70376533,2.27554467,0
34,1,14,12,60.2,6.94,2.5276174,1.6502626,0
42,1,21,1,66.1,5.65,1.0158248,2.7188252,0
32,3,5,11,67.5,5.85,2.07309375,1.87565625,0
35,2,12,14,63.5,7.06,2.151888,2.331212,0
25,1,3,0,29.5,10.37,1.1747136,1.8844364,1
24,1,8,5,22.9,10.41,.70324755,1.68064245,0
45,2,14,0,50.3,14.82,1.32689388,6.12756612,0
39,1,16,20,42.2,15.12,2.30341104,4.07722896,0
28,1,5,0,35.9,17.82,1.64412666,4.75325334,1
37,2,14,16,65.9,12.74,4.18943434,4.20622566,0
41,4,4,1,144.4,23.67,5.09274252,29.08673748,1
45,2,16,11,48.7,15.65,.7926412,6.8289088,0
33,1,14,12,87.5,21.23,9.51104,9.06521,1
29,1,10,9,20.7,6.1,.2184471,1.0442529,0
30,3,8,0,79,6.28,.9376668,4.0235332,0
29,1,10,10,26.2,8.04,.2527776,1.8537024,0
35,1,16,6,37.1,9.81,1.46308302,2.17642698,0
32,3,9,5,19.6,7.59,.15917748,1.32846252,0
29,2,5,1,39.3,10.99,2.90673411,1.41233589,1
51,3,18,25,72.8,4.66,.75313056,2.63934944,0
33,2,13,7,57.1,14.23,3.07950007,5.04582993,1
37,3,9,7,53.1,7.78,.83449836,3.29668164,0
21,3,0,2,22,11.32,.908996,1.581404,0
37,1,5,5,38.7,5.47,.64353456,1.47335544,0
53,1,24,5,89.4,14.46,2.80521108,10.12202892,0
39,2,18,19,64.8,8.53,1.51451856,4.01292144,0
28,1,9,7,23.3,9.49,1.00166001,1.20950999,0
30,1,10,0,40.7,24.19,2.23488991,7.61044009,1
38,1,5,13,24.6,14.07,2.40208668,1.05913332,0
44,1,14,5,51.5,11.62,2.8305739,3.1537261,1
35,2,6,12,35.2,6.9,.8160768,1.6127232,0
37,1,0,3,17.5,13.55,1.07891875,1.29233125,1
49,2,16,6,79.7,16.95,2.3776104,11.1315396,0
41,2,1,13,26.8,22.61,.302974,5.756506,0
50,3,0,5,151.2,16.1,9.0556704,15.2875296,1
49,1,33,30,239.6,12.28,16.00604672,13.41683328,0
39,1,21,14,95.5,7.26,4.2847794,2.6485206,0
27,1,9,7,28.4,3.16,.2961552,.6012848,0
24,3,0,5,29,12.22,1.7506372,1.7931628,1
27,1,8,5,30.8,.61,.0760914,.1117886,1
32,1,12,7,29.9,10.21,2.0453693,1.0074207,0
47,1,7,16,26.7,11.13,1.40859054,1.56311946,0
42,2,16,22,117.1,3.94,1.42103192,3.19270808,0
47,1,20,1,61.8,1.69,.25170522,.79271478,0
46,1,19,6,63,18.05,5.8563225,5.5151775,0
31,3,1,3,16.3,11.07,.52508331,1.27932669,1
37,3,0,12,27,1.16,.1359288,.1772712,0
50,1,6,27,27.2,7,.98056,.92344,0
33,5,7,13,32.2,3.46,.14037912,.97374088,0
33,3,12,7,69.7,11.97,4.22160354,4.12148646,0
28,2,1,7,22.2,9.6,1.1060928,1.0251072,0
40,4,1,7,25.7,14.07,1.73929119,1.87669881,0
42,1,20,16,58.8,15.06,5.755932,3.099348,0
49,2,25,27,153.3,4.58,2.47144128,4.54969872,0
46,3,10,1,48.9,7.52,2.40126384,1.27601616,0
33,2,3,2,28.1,12.96,.95778288,2.68397712,1
30,1,6,5,25.5,1.91,.1870272,.3000228,0
45,1,2,9,18.7,13.27,.70722465,1.77426535,0
48,1,23,21,81.9,9.45,1.6098264,6.1297236,0
34,3,9,11,26.1,4.48,.66181248,.50746752,0
35,4,6,4,35.4,15.19,2.84457054,2.53268946,0
41,1,24,4,118,22.57,9.454573,17.178027,0
40,1,6,6,30.5,9.15,1.908873,.881877,0
30,3,5,7,24.4,3.49,.12432776,.72723224,0
33,2,5,9,40.5,1.73,.19828395,.50236605,0
25,3,2,3,35.2,12.95,1.6957248,2.8626752,0
36,2,13,17,30.7,6.88,.633648,1.478512,0
28,1,8,2,30.9,2.65,.24156075,.57728925,0
37,1,21,1,122.5,6.66,4.095567,4.062933,0
34,3,9,5,54.2,13.5,4.448736,2.868264,0
27,3,4,8,47.3,23.93,5.13877606,6.18011394,1
28,1,0,0,19.6,5.68,.584472,.528808,1
37,2,12,5,44,2.06,.3815944,.5248056,0
31,4,5,3,47.4,14.99,4.12815606,2.97710394,0
38,1,19,7,52.4,6.67,2.41510028,1.07997972,0
40,4,3,21,60.5,7.4,2.037035,2.439965,1
46,4,21,13,92.5,9.01,3.500385,4.833865,0
36,1,11,5,36.1,3.31,.60103973,.59387027,0
40,1,12,10,33.9,5.24,1.0835796,.6927804,0
38,1,19,11,78,20,2.6988,12.9012,0
36,1,7,8,38.3,6.93,.36362403,2.29056597,0
37,1,3,13,27.4,5.48,.44895448,1.05256552,0
47,1,28,19,145.3,20.83,15.49618688,14.76980312,1
45,1,6,23,22.9,4.49,.57065655,.45755345,0
52,1,26,32,234.1,7.66,2.9587899,14.9732701,0
39,4,7,20,68.9,6.16,1.13745632,3.10678368,0
30,3,8,1,18.6,12.83,.3818208,2.0045592,0
27,1,8,4,19.6,3.21,.32464656,.30451344,0
33,1,4,14,24.5,10.26,1.030617,1.483083,0
27,3,2,2,28.2,10.13,1.10552742,1.75113258,1
30,3,5,9,32.6,35.03,2.06698018,9.35279982,1
45,1,1,22,28.4,5.4,.2975184,1.2360816,1
26,4,1,4,41.6,4.41,.99433152,.84022848,1
34,1,3,7,27,3.79,.1749843,.8483157,0
20,1,1,1,18.3,7.49,.72919644,.64147356,0
26,2,2,4,31.5,16,1.30536,3.73464,0
39,2,6,0,63.5,8.51,1.26990475,4.13394525,1
32,1,0,7,17.2,9.47,.14985328,1.47898672,0
22,1,5,2,26.4,17.76,1.25186688,3.43677312,0
33,1,17,0,28.1,16.7,1.6612158,3.0314842,0
35,1,18,7,51.2,13.22,.2369024,6.5317376,0
23,2,0,4,12.8,10.67,.84267392,.52308608,0
38,2,16,0,133.9,7.85,2.21785265,8.29329735,0
33,2,12,2,46.1,3.81,.69378195,1.06262805,0
32,1,13,12,36.5,11.12,1.4692856,2.5895144,0
32,3,2,11,25.9,3.65,.2930585,.6522915,0
26,2,4,6,23.9,8.98,.52367768,1.62254232,0
42,1,15,10,44.3,7.63,1.06472835,2.31536165,0
35,1,10,4,38.1,20.44,2.26620324,5.52143676,1
32,1,15,5,68.9,20.01,8.272134,5.514756,1
38,1,0,15,18.8,11.9,.8188152,1.4183848,0
26,2,3,1,20,25.11,1.551798,3.470202,1
34,1,8,5,28.6,4.5,.622908,.664092,0
29,1,0,0,18,8.22,.6125544,.8670456,0
32,1,0,3,26.1,13.65,.8977878,2.6648622,1
25,1,4,5,26,9.98,.5630716,2.0317284,0
36,4,5,5,90.1,12.43,2.73266092,8.46676908,0
47,3,19,26,89.8,1.39,.21719028,1.03102972,0
22,1,1,2,14.1,7.33,.13745949,.89607051,0
33,3,0,9,28.8,10.74,1.85896512,1.23415488,1
44,2,14,15,29.5,8.2,.582979,1.836021,0
28,2,2,4,25.3,3.51,.20069478,.68733522,0
25,4,0,2,37.5,5.36,1.19193,.81807,1
40,2,13,14,48.9,8.98,1.54570944,2.84551056,0
41,4,12,10,54.3,4.43,.08900313,2.31648687,0
51,3,21,18,157.2,22.61,21.75226704,13.79065296,1
28,4,0,2,21.6,.63,.02027592,.11580408,1
32,3,5,13,67.1,6.52,1.32997568,3.04494432,0
27,1,9,3,21,3.63,.1280664,.6342336,0
38,2,17,16,118.3,9.88,4.27782264,7.41021736,0
49,1,23,1,177,8.77,6.519618,9.003282,0
27,1,0,2,21.4,2.2,.1054592,.3653408,1
48,2,2,27,40.2,7.85,1.4137536,1.7419464,0
38,1,15,13,90.8,8.78,1.89739312,6.07484688,0
43,1,13,18,71.5,8.61,4.78332855,1.37282145,0
51,2,32,12,233,8.25,8.91924,10.30326,0
24,4,1,3,13.3,15.35,.82682775,1.21472225,1
30,1,1,0,20.4,4.75,.608532,.360468,0
39,1,15,2,35,11.56,1.250214,2.795786,0
31,4,1,12,27.7,14.27,2.26099588,1.69179412,1
38,2,11,13,68.4,1.34,.17781264,.73874736,0
30,1,10,0,53.1,5.57,.71871381,2.23895619,0
44,2,12,21,112.6,6.21,3.85284546,3.13961454,0
34,1,11,11,46.4,17.65,1.6706784,6.5189216,0
35,1,2,12,25.3,15.43,.52310786,3.38068214,0
41,3,11,22,71.1,6.08,.63114048,3.69173952,0
43,1,20,0,57.2,6.27,1.20504384,2.38139616,0
35,1,6,4,31.5,4.39,.0221256,1.3607244,0
32,1,16,13,52.5,4.92,1.425816,1.157184,0
27,2,4,4,20.8,12.82,.29598816,2.37057184,1
38,1,5,6,25.9,1.16,.06549592,.23494408,0
27,4,3,0,32,7.54,.4150016,1.9977984,1
28,2,2,5,16.6,6.36,.1002972,.9554628,0
42,1,4,15,20,4.88,.49776,.47824,0
32,2,9,7,24.6,27.1,3.533298,3.133302,1
37,1,7,4,39.8,14.29,.3981194,5.2893006,0
42,1,17,16,49.5,3.41,.61272585,1.07522415,0
47,1,0,7,30,4.64,.879744,.512256,1
41,1,1,14,24.7,14.51,1.77048118,1.81348882,0
26,1,8,3,19.4,29.47,3.99059164,1.72658836,1
26,1,4,0,23,7.44,.487692,1.223508,1
35,1,12,1,57.4,6.06,.28871052,3.18972948,0
35,5,2,9,86.4,19.78,8.75003904,8.33988096,1
35,2,0,16,23.8,7.74,.7276374,1.1144826,0
32,2,8,3,26.7,.84,.12290544,.10137456,0
26,3,2,0,17.6,1.05,.089628,.095172,0
46,3,2,1,47.2,4.44,1.13376288,.96191712,0
26,3,1,1,13.1,6.91,.10771999,.79749001,1
34,2,9,2,29.6,7.95,.4188696,1.9343304,0
32,1,12,8,47.4,2.09,.68157408,.30908592,0
30,2,7,11,29.8,3.34,.45585656,.53946344,0
27,4,0,8,27.1,7.09,.15178981,1.76960019,0
42,1,22,21,119.9,26.19,8.69830137,22.70350863,0
26,1,2,0,24.8,7.5,.78492,1.07508,0
33,1,15,1,54.6,9.4,1.7655456,3.3668544,0
38,2,0,16,20.5,8.98,.7934279,1.0474721,0
35,1,1,4,20.4,9.6,1.302336,.656064,1
45,5,10,7,45.8,16.9,3.0264182,4.7137818,0
40,2,1,16,52.9,4.67,1.13392737,1.33650263,0
41,3,1,5,17.4,14.33,1.20432186,1.28909814,1
32,1,10,9,31.9,2.35,.20165585,.54799415,0
25,3,0,1,36.1,13.69,2.04602526,2.89606474,0
27,3,6,5,28.6,4.21,.74290502,.46115498,0
37,3,12,15,99.1,.7,.1970108,.4966892,0
45,1,11,12,39.3,5.19,.60374232,1.43592768,1
41,1,25,20,104.9,14.59,7.13208806,8.17282194,0
38,2,14,16,37,7.68,2.0573184,.7842816,0
29,2,2,3,27.2,6.97,.79435696,1.10148304,0
23,1,2,4,18.5,9.78,.7128642,1.0964358,1
42,1,5,4,22.8,5.43,.3528414,.8851986,0
35,1,3,16,29.1,.72,.16195896,.04756104,0
35,2,16,15,76,6.82,1.4564792,3.7267208,0
47,1,9,9,19.3,5.24,.79085224,.22046776,0
39,2,6,15,21.2,18.46,2.18765768,1.72586232,0
32,5,6,1,38,12.42,1.9775124,2.7420876,1
38,1,7,19,28.3,14.77,1.78064166,2.39926834,0
23,2,4,3,28,15.02,1.3121472,2.8934528,1
44,1,1,18,24,13.9,1.81812,1.51788,1
33,1,17,13,76.4,7.18,3.52718936,1.95833064,0
32,2,9,8,50,21.82,2.33474,8.57526,0
26,1,0,7,13.3,16.95,1.3165404,.9378096,0
35,2,12,6,71.7,2.43,1.02970521,.71260479,0
31,2,7,2,34,11.47,1.3220322,2.5777678,1
54,1,36,8,209.7,.89,.39566196,1.47066804,0
39,1,13,17,34.4,6.61,1.08689552,1.18694448,0
28,1,10,8,38.4,1.28,.15532032,.33619968,0
30,1,12,4,33.9,3.24,.2031966,.8951634,0
48,2,14,20,62.5,10.85,4.18403125,2.59721875,0
45,1,22,17,55.9,8.7,.875394,3.987906,0
26,1,0,7,17.3,9.31,.73283665,.87779335,1
32,4,2,13,128.7,12.51,3.23617437,12.86419563,0
40,4,4,5,33.8,19.17,3.46003164,3.01942836,1
22,2,4,0,16.3,3.4,.1673684,.3868316,0
34,2,6,10,41.9,11.58,1.49927418,3.35274582,1
36,2,16,7,58.7,10.29,1.35301152,4.68721848,0
28,1,5,5,20.7,19.55,1.3273668,2.7194832,1
41,2,15,15,29.6,4.25,.07548,1.18252,0
29,3,7,6,35.4,7.46,1.01144172,1.62939828,0
42,1,23,4,80.9,10.01,1.28759631,6.81049369,0
24,1,2,2,18.4,9.66,.57589056,1.20154944,0
51,1,34,17,248.1,17.18,17.6887857,24.9347943,1
40,4,14,4,177.8,6.94,4.49151248,7.84780752,0
23,1,6,4,15.8,7.93,.26562328,.98731672,0
38,2,12,9,46.7,20.16,.45190656,8.96281344,1
44,2,19,5,93.7,11.36,2.52270384,8.12161616,0
35,1,19,12,68.8,10.46,1.01470368,6.18177632,0
39,1,9,11,54.5,21.78,5.2584543,6.6116457,1
37,2,5,9,31.7,2.61,.42609555,.40127445,1
44,2,18,4,87.5,6.77,2.535365,3.388385,0
32,3,4,4,27.4,1.57,.04344818,.38673182,0
40,1,2,5,29.4,4.58,.3972234,.9492966,1
24,3,1,3,24.4,10.78,.78646568,1.84385432,1
37,1,16,9,39.4,2.29,.46195712,.44030288,0
49,3,11,24,91,23.03,6.915909,14.041391,1
46,2,6,15,26.4,3.34,.1675344,.7142256,0
31,4,1,2,98.4,8.6,3.0633888,5.3990112,0
33,2,2,8,33.2,14.74,2.05045192,2.84322808,1
32,1,0,10,21.3,2.81,.10713687,.49139313,1
40,1,9,4,33.5,3.34,.3211243,.7977757,0
46,3,5,1,58.2,5.19,.52558092,2.49499908,0
20,1,2,1,15.2,4.66,.4037424,.3045776,0
26,2,8,3,45.5,14.3,1.7112095,4.7952905,0
40,3,16,0,160.3,19.53,14.7140973,16.5924927,1
46,2,27,13,143.3,2.44,.88461956,2.61190044,0
50,1,16,25,31.1,11.56,.26244668,3.33271332,0
35,1,1,2,25.4,4.71,.87691722,.31942278,0
27,1,3,7,14,6.48,.2095632,.6976368,0
44,2,20,14,146.7,9.49,2.35278927,11.56904073,0
32,1,10,11,40.2,5.73,1.0480743,1.2553857,0
26,1,3,4,32.8,11.17,.9342588,2.7295012,1
31,2,1,6,31.1,8,.88324,1.60476,1
33,1,2,9,15.7,12.24,.78404544,1.13763456,0
25,2,0,3,17.1,8.11,.27320157,1.11360843,1
21,1,0,1,12.1,27.02,.79446906,2.47495094,1
41,1,13,9,30.7,9.38,.82358276,2.05607724,0
32,1,1,7,27.7,3.8,.5747196,.4778804,0
30,1,6,3,52.7,2.61,1.08111942,.29435058,1
41,1,15,4,55.6,2.57,.39152408,1.03739592,0
38,1,8,3,33.8,11.79,1.394757,2.590263,0
33,1,1,14,20.9,7.75,.09880475,1.52094525,0
39,1,21,0,45.6,14.48,1.51205952,5.09082048,0
25,2,6,6,22.7,5,.228135,.906865,0
32,1,10,3,30.9,15.6,1.3882752,3.4321248,0
48,2,23,20,74.5,6.35,.4825365,4.2482135,0
42,4,8,9,32.4,1.99,.37138176,.27337824,0
41,2,14,15,49.1,39.47,2.9069655,16.4728045,1
37,2,1,9,25.4,19.58,1.62627564,3.34704436,0
37,1,17,5,72.5,13.55,.746605,9.077145,1
33,1,8,3,23.9,18.79,2.74837572,1.74243428,0
23,1,1,0,27.1,10.09,.79023871,1.94415129,0
42,1,9,10,24,11.04,.9114624,1.7381376,0
31,2,7,4,40.5,15.2,1.859112,4.296888,0
35,1,6,16,28.5,24,2.33244,4.50756,1
40,1,6,14,26.5,7.01,.50713845,1.35051155,0
34,1,3,8,35.3,3.31,.52228821,.64614179,0
45,1,11,19,43.8,3.49,.6267342,.9018858,0
29,3,5,10,37,3.62,.7473852,.5920148,0
43,1,5,14,24.6,4.68,.18075096,.97052904,0
25,1,3,5,14.7,13.17,.54982116,1.38616884,0
26,2,3,7,23.9,6.09,.2328816,1.2226284,0
53,1,37,17,217.7,3.34,1.18520234,6.08597766,0
32,1,13,12,28.1,5.76,.3318048,1.2867552,0
44,3,13,0,27.8,14.46,.26531208,3.75456792,0
40,1,21,6,103.3,9.53,4.02639641,5.81809359,0
35,1,16,6,78,15.3,2.183922,9.750078,0
41,1,13,13,41.6,4.19,.54382848,1.19921152,0
29,3,1,10,24.1,9.17,.60553178,1.60443822,0
33,1,1,1,17.1,5.9,.2209491,.7879509,0
34,2,2,14,38,8.31,.9536556,2.2041444,1
45,2,11,0,60.9,6.22,.85608348,2.93189652,1
24,1,3,2,25.7,23,2.553552,3.357448,1
24,1,5,4,35.6,1.92,.24128256,.44223744,0
39,3,2,10,21.6,8.16,.5111424,1.2514176,0
52,1,3,31,47.8,5.9,.3835472,2.4366528,0
33,1,1,6,28.7,2.15,.2023924,.4146576,0
40,1,10,2,40.7,18.44,2.01886652,5.48621348,0
36,1,9,14,18.5,16.43,1.17630585,1.86324415,0
30,2,7,7,59.6,8.99,2.11106776,3.24697224,0
35,2,12,8,66,3.56,.8012136,1.5483864,0
31,3,2,10,52.3,9.7,.9740352,4.0990648,0
29,2,4,7,13.7,5.73,.1884024,.5966076,0
48,2,16,2,55.9,15.83,1.05302743,7.79594257,0
36,1,2,1,59.1,2.41,.08260998,1.34170002,0
30,1,8,0,30.8,14.05,.454377,3.873023,1
51,2,7,4,46.1,26.91,7.20760131,5.19790869,1
30,2,7,0,55.4,3.98,.39909052,1.80582948,0
38,1,0,15,22.1,2.87,.23721698,.39705302,1
28,1,2,6,18.8,8.71,.5239936,1.1134864,0
31,3,0,3,25.4,25.81,3.20575686,3.34998314,1
38,1,5,8,22,13.86,.2866248,2.7625752,0
33,2,3,10,24.1,1.95,.0902304,.3797196,0
31,3,7,2,61.7,1.75,.44161775,.63813225,0
31,4,0,9,45.2,21.94,5.7517904,4.1650896,1
33,1,15,2,67.3,1.84,.89035208,.34796792,0
49,2,5,8,34.9,6.23,.76316877,1.41110123,0
