age;ed;employ;address;income;debtinc;creddebt;othdebt;default
26;1;2;2;20.8;12.23;0.60797776;193.586.224;1
37;4;6;18;55.0;17.13;3.222.153;6.199.347;0
34;3;7;15;53.6;17.24;269.826.688;654.237.312;1
21;1;0;0;14.9;16.06;0.50969622;188.324.378;1
46;4;21;25;111.5;3.13;13.680.604;21.218.896;0
30;2;5;1;24.9;7.23;0.86232933;0.93794067;0
44;1;7;9;33.7;9.67;0.4562306;28.025.594;0
48;1;0;7;39.4;3.07;0.54189184;0.66768816;1
28;2;1;8;23.0;29.46;0.3862206;63.895.794;0
25;1;7;5;40.4;9.94;147.378.392;254.197.608;1
35;3;11;2;106.3;6.75;259.026.525;458.498.475;0
43;1;22;23;108.0;2.89;0.3870288;27.341.712;0
25;2;4;5;20.8;5.28;0.2306304;0.8676096;0
48;3;20;15;134.6;10.83;237.608.034;1.220.109.966;0
46;1;27;20;83.0;8.96;0.5726336;68.641.664;0
29;1;4;10;23.3;9.6;16.261.536;0.6106464;0
26;1;1;5;22.3;7.12;0.36200928;122.575.072;0
35;2;15;1;45.9;17.05;20.190.951;58.068.549;0
38;2;12;6;30.3;9.07;14.565.513;12.916.587;0
38;1;3;18;42.6;12.31;221.823.738;302.582.262;0
44;1;6;5;38.7;4.93;0.49033287;141.757.713;0
44;2;23;4;112.6;13.89;577.121.166;986.892.834;1
37;1;5;16;26.9;22.56;181.452.336;425.411.664;1
27;1;1;7;20.6;3.18;0.3242646;0.3308154;0
42;3;14;3;70.0;10.61;4.805.269;2.621.731;0
29;4;4;4;118.7;10.23;610.793.403;603.507.597;0
37;1;7;12;23.8;2.42;0.27588484;0.30007516;0
29;1;13;0;51.7;6.36;0.13481292;315.330.708;0
31;1;2;10;33.1;3.86;0.29002882;0.98763118;0
26;2;1;0;12.3;2.51;0.05989362;0.24883638;0
26;2;2;7;22.7;7.04;0.34198912;125.609.088;0
45;2;6;15;40.8;7.33;0.32597976;266.466.024;0
32;4;4;12;37.1;0.5;0.114639;0.070861;0
31;3;0;5;18.6;10.68;0.61382232;137.265.768;1
22;1;0;1;18.7;2.87;0.04132513;0.49536487;0
28;1;3;1;26.5;2.79;0.3962916;0.3430584;0
26;1;8;4;38.7;7.28;0.50149008;231.586.992;1
44;1;26;23;93.6;2.79;0.99757008;161.386.992;0
27;2;3;8;29.0;7.25;0.46255;163.995;1
51;1;6;1;44.4;10.46;14.164.932;32.277.468;1
50;1;24;23;71.0;4.56;0.9518544;22.857.456;0
28;2;2;2;23.4;20.4;16.182.504;31.553.496;1
42;1;8;19;21.7;4.77;0.54238716;0.49270284;0
48;1;23;11;90.7;5.57;0.07577985;497.621.015;0
33;1;16;6;59.4;5.95;18.413.703;16.929.297;0
43;1;17;24;40.6;24.81;279.018.222;728.267.778;0
43;1;15;17;58.4;13.19;378.985.632;391.310.368;1
33;2;14;12;125.5;12.19;592.050.015;937.794.985;0
28;1;9;2;30.2;7.01;122.998.862;0.88703138;0
48;2;4;9;28.9;1.68;0.15876504;0.32675496;0
36;2;4;15;48.4;9.66;11.922.372;34.832.028;1
33;1;1;2;23.8;22.09;10.251.969;42.322.231;0
34;1;0;9;25.7;12.08;129.149.696;181.306.304;0
36;1;13;11;42.0;2.7;0.343602;0.790398;0
21;3;0;2;17.1;6.75;0.152361;1.001.889;0
24;1;3;3;16.3;3.83;0.16730972;0.45698028;0
37;1;13;3;49.2;11.8;2.699.604;3.105.996;0
27;2;8;0;27.6;8.65;10.958.166;12.915.834;0
53;1;27;26;103.6;9.06;133.283.472;805.332.528;0
31;2;3;0;38.6;20.9;28.558.596;52.115.404;1
22;2;3;1;39.8;7.0;0.175518;2.610.482;1
32;1;2;4;29.7;22.23;311.629.032;348.601.968;1
43;2;18;23;69.9;0.69;0.12491829;0.35739171;0
35;2;7;2;25.8;18.99;0.25966926;463.975.074;0
34;2;12;0;43.8;30.51;24.054.084;109.579.716;0
28;1;2;2;30.3;0.7;0.0973539;0.1147461;0
42;1;14;3;38.6;7.42;0.50694924;235.717.076;0
45;1;11;19;46.5;10.02;0.9877716;36.715.284;0
39;2;10;4;65.6;18.99;276.555.168;969.188.832;1
27;1;9;1;23.3;44.62;106.043.892;933.602.108;1
24;3;0;5;28.2;1.23;0.07908408;0.26777592;0
28;1;6;0;18.9;5.71;0.23526342;0.84392658;1
52;2;5;20;29.5;5.94;10.145.817;0.7377183;0
49;3;20;9;128.6;3.48;2.908.932;1.566.348;0
39;2;10;3;44.2;2.49;0.38190126;0.71867874;0
28;1;10;5;33.1;8.57;137.294.828;146.372.172;1
33;1;5;9;21.6;11.0;169.884;0.67716;0
35;1;14;7;35.8;3.6;0.6018696;0.6869304;0
40;1;15;21;42.7;8.05;0.9074604;25.298.896;1
47;1;3;18;23.3;7.45;0.4270191;13.088.309;0
32;1;3;12;25.8;2.27;0.03572526;0.54993474;0
29;1;11;0;20.3;5.47;0.16767191;0.94273809;0
43;1;21;11;77.2;3.31;0.95057904;160.474.096;0
27;1;4;4;33.9;6.97;140.115.819;0.96167181;0
28;1;4;1;25.4;3.77;0.36100766;0.59657234;0
29;1;4;3;23.9;13.63;140.727.024;185.029.976;0
24;2;0;4;32.8;16.63;127.093.112;418.370.888;0
52;1;30;21;164.0;30.27;241.760.436;254.667.564;1
43;3;1;1;28.6;15.18;18.234.216;25.180.584;0
48;1;0;6;18.5;1.48;0.106782;0.167018;0
21;1;4;0;20.4;4.53;0.25967772;0.66444228;0
38;2;15;9;57.4;5.01;10.927.812;17.829.588;0
24;2;1;0;18.5;10.23;0.36147705;153.107.295;1
25;1;7;0;19.1;10.47;128.385.234;0.71591766;0
36;4;11;17;66.5;10.31;428.509.375;257.105.625;0
21;1;2;1;16.5;4.84;0.2739198;0.5246802;1
39;1;13;17;32.3;11.27;0.12740735;351.280.265;0
37;2;18;14;33.9;2.05;0.14385465;0.55109535;0
36;2;9;11;38.8;8.63;0.09710476;325.133.524;0
40;2;0;9;26.1;5.98;0.32620302;123.457.698;0
51;1;5;7;24.9;12.82;0.4149834;27.771.966;0
51;1;14;16;50.2;13.04;396.692.448;257.915.552;0
27;2;3;0;23.2;17.67;0.13528152;396.415.848;0
30;1;8;6;25.7;5.77;0.47897347;100.391.653;0
36;4;9;16;57.6;9.19;279.493.632;249.850.368;1
44;2;2;16;57.7;7.17;130.318.335;283.390.665;1
28;1;3;4;36.6;6.64;0.46903632;196.120.368;0
31;1;5;3;22.5;12.51;0.3208815;24.938.685;0
39;1;3;12;27.5;10.49;0.7096485;21.751.015;0
48;3;6;25;30.9;6.11;0.78162786;110.636.214;0
49;1;0;10;26.8;3.81;0.23382732;0.78725268;1
35;2;15;14;46.5;6.79;10.671.843;20.901.657;0
33;1;10;3;34.8;10.9;2.048.328;1.744.872;0
25;1;2;4;32.2;13.89;182.034.006;265.223.994;0
29;1;2;6;20.4;7.56;0.37167984;117.056.016;1
31;1;2;4;22.2;17.91;0.70773156;326.828.844;0
42;1;20;0;50.2;5.03;0.52268742;200.237.258;0
35;1;5;1;24.6;6.97;0.49209594;122.252.406;0
36;2;7;6;15.6;6.69;0.10018944;0.94345056;0
44;4;6;8;57.6;8.2;0.5242752;41.989.248;0
25;1;5;1;20.8;16.64;0.59185152;286.926.848;1
40;1;2;13;22.3;20.11;2.690.718;1.793.812;1
33;1;5;13;22.8;19.73;0.35537676;414.306.324;0
26;2;3;0;25.5;3.78;0.1889244;0.7749756;0
38;3;16;14;129.2;11.02;700.501.728;723.282.272;0
26;2;7;1;38.4;9.51;102.981.888;262.202.112;0
47;2;9;8;72.5;3.62;1.369.989;1.254.511;0
55;1;29;33;153.2;17.16;641.454.528;1.987.457.472;0
35;1;10;11;20.0;13.02;1.507.716;1.096.284;0
34;1;15;8;23.9;5.38;0.53104366;0.75477634;0
34;1;12;4;24.3;9.8;10.930.626;12.883.374;0
29;1;1;6;15.8;7.78;0.52119776;0.70804224;1
45;1;27;1;123.1;9.84;293.135.568;918.168.432;0
46;2;11;27;72.1;9.29;385.140.175;284.668.825;0
50;1;28;2;164.2;6.46;0.76372704;984.359.296;0
50;1;8;30;53.5;8.42;0.6712003;38.334.997;0
31;2;8;0;27.0;7.83;0.3826521;17.314.479;0
33;1;3;4;19.5;1.79;0.0495651;0.2994849;0
47;2;12;26;24.3;8.42;0.41330412;163.275.588;0
33;2;9;8;67.3;9.97;272.418.286;398.562.714;0
36;3;14;11;30.8;19.9;18.755.352;42.536.648;0
28;1;12;1;27.2;12.83;135.053.712;213.922.288;0
26;2;6;6;27.5;5.24;0.629717;0.811283;1
27;2;2;5;19.6;11.01;0.81570888;134.225.112;0
37;1;7;8;38.4;1.07;0.14832768;0.26255232;0
26;1;9;2;31.5;17.97;37.019.997;19.585.503;0
24;2;1;2;22.0;6.08;0.4868864;0.8507136;1
45;2;14;16;90.5;8.25;176.950.125;569.674.875;0
33;1;16;8;54.1;8.75;259.882.875;213.492.125;0
32;2;5;2;40.9;4.19;0.68377029;102.993.971;0
39;1;21;20;60.0;8.32;0.758784;4.233.216;0
29;3;2;0;16.5;17.95;1.563.804;1.397.946;1
45;1;20;9;91.7;5.43;270.376.533;227.554.467;0
34;1;14;12;60.2;6.94;25.276.174;16.502.626;0
42;1;21;1;66.1;5.65;10.158.248;27.188.252;0
32;3;5;11;67.5;5.85;207.309.375;187.565.625;0
35;2;12;14;63.5;7.06;2.151.888;2.331.212;0
25;1;3;0;29.5;10.37;11.747.136;18.844.364;1
24;1;8;5;22.9;10.41;0.70324755;168.064.245;0
45;2;14;0;50.3;14.82;132.689.388;612.756.612;0
39;1;16;20;42.2;15.12;230.341.104;407.722.896;0
28;1;5;0;35.9;17.82;164.412.666;475.325.334;1
37;2;14;16;65.9;12.74;418.943.434;420.622.566;0
41;4;4;1;144.4;23.67;509.274.252;2.908.673.748;1
45;2;16;11;48.7;15.65;0.7926412;68.289.088;0
33;1;14;12;87.5;21.23;951.104;906.521;1
29;1;10;9;20.7;6.1;0.2184471;10.442.529;0
30;3;8;0;79.0;6.28;0.9376668;40.235.332;0
29;1;10;10;26.2;8.04;0.2527776;18.537.024;0
35;1;16;6;37.1;9.81;146.308.302;217.642.698;0
32;3;9;5;19.6;7.59;0.15917748;132.846.252;0
29;2;5;1;39.3;10.99;290.673.411;141.233.589;1
51;3;18;25;72.8;4.66;0.75313056;263.934.944;0
33;2;13;7;57.1;14.23;307.950.007;504.582.993;1
37;3;9;7;53.1;7.78;0.83449836;329.668.164;0
21;3;0;2;22.0;11.32;0.908996;1.581.404;0
37;1;5;5;38.7;5.47;0.64353456;147.335.544;0
53;1;24;5;89.4;14.46;280.521.108;1.012.202.892;0
39;2;18;19;64.8;8.53;151.451.856;401.292.144;0
28;1;9;7;23.3;9.49;100.166.001;120.950.999;0
30;1;10;0;40.7;24.19;223.488.991;761.044.009;1
38;1;5;13;24.6;14.07;240.208.668;105.913.332;0
44;1;14;5;51.5;11.62;28.305.739;31.537.261;1
35;2;6;12;35.2;6.9;0.8160768;16.127.232;0
37;1;0;3;17.5;13.55;107.891.875;129.233.125;1
49;2;16;6;79.7;16.95;23.776.104;111.315.396;0
41;2;1;13;26.8;22.61;0.302974;5.756.506;0
50;3;0;5;151.2;16.1;90.556.704;152.875.296;1
49;1;33;30;239.6;12.28;1.600.604.672;1.341.683.328;0
39;1;21;14;95.5;7.26;42.847.794;26.485.206;0
27;1;9;7;28.4;3.16;0.2961552;0.6012848;0
24;3;0;5;29.0;12.22;17.506.372;17.931.628;1
27;1;8;5;30.8;0.61;0.0760914;0.1117886;1
32;1;12;7;29.9;10.21;20.453.693;10.074.207;0
47;1;7;16;26.7;11.13;140.859.054;156.311.946;0
42;2;16;22;117.1;3.94;142.103.192;319.270.808;0
47;1;20;1;61.8;1.69;0.25170522;0.79271478;0
46;1;19;6;63.0;18.05;58.563.225;55.151.775;0
31;3;1;3;16.3;11.07;0.52508331;127.932.669;1
37;3;0;12;27.0;1.16;0.1359288;0.1772712;0
50;1;6;27;27.2;7.0;0.98056;0.92344;0
33;5;7;13;32.2;3.46;0.14037912;0.97374088;0
33;3;12;7;69.7;11.97;422.160.354;412.148.646;0
28;2;1;7;22.2;9.6;11.060.928;10.251.072;0
40;4;1;7;25.7;14.07;173.929.119;187.669.881;0
42;1;20;16;58.8;15.06;5.755.932;3.099.348;0
49;2;25;27;153.3;4.58;247.144.128;454.969.872;0
46;3;10;1;48.9;7.52;240.126.384;127.601.616;0
33;2;3;2;28.1;12.96;0.95778288;268.397.712;1
30;1;6;5;25.5;1.91;0.1870272;0.3000228;0
45;1;2;9;18.7;13.27;0.70722465;177.426.535;0
48;1;23;21;81.9;9.45;16.098.264;61.297.236;0
34;3;9;11;26.1;4.48;0.66181248;0.50746752;0
35;4;6;4;35.4;15.19;284.457.054;253.268.946;0
41;1;24;4;118.0;22.57;9.454.573;17.178.027;0
40;1;6;6;30.5;9.15;1.908.873;0.881877;0
30;3;5;7;24.4;3.49;0.12432776;0.72723224;0
33;2;5;9;40.5;1.73;0.19828395;0.50236605;0
25;3;2;3;35.2;12.95;16.957.248;28.626.752;0
36;2;13;17;30.7;6.88;0.633648;1.478.512;0
28;1;8;2;30.9;2.65;0.24156075;0.57728925;0
37;1;21;1;122.5;6.66;4.095.567;4.062.933;0
34;3;9;5;54.2;13.5;4.448.736;2.868.264;0
27;3;4;8;47.3;23.93;513.877.606;618.011.394;1
28;1;0;0;19.6;5.68;0.584472;0.528808;1
37;2;12;5;44.0;2.06;0.3815944;0.5248056;0
31;4;5;3;47.4;14.99;412.815.606;297.710.394;0
38;1;19;7;52.4;6.67;241.510.028;107.997.972;0
40;4;3;21;60.5;7.4;2.037.035;2.439.965;1
46;4;21;13;92.5;9.01;3.500.385;4.833.865;0
36;1;11;5;36.1;3.31;0.60103973;0.59387027;0
40;1;12;10;33.9;5.24;10.835.796;0.6927804;0
38;1;19;11;78.0;20.0;26.988;129.012;0
36;1;7;8;38.3;6.93;0.36362403;229.056.597;0
37;1;3;13;27.4;5.48;0.44895448;105.256.552;0
47;1;28;19;145.3;20.83;1.549.618.688;1.476.980.312;1
45;1;6;23;22.9;4.49;0.57065655;0.45755345;0
52;1;26;32;234.1;7.66;29.587.899;149.732.701;0
39;4;7;20;68.9;6.16;113.745.632;310.678.368;0
30;3;8;1;18.6;12.83;0.3818208;20.045.592;0
27;1;8;4;19.6;3.21;0.32464656;0.30451344;0
33;1;4;14;24.5;10.26;1.030.617;1.483.083;0
27;3;2;2;28.2;10.13;110.552.742;175.113.258;1
30;3;5;9;32.6;35.03;206.698.018;935.279.982;1
45;1;1;22;28.4;5.4;0.2975184;12.360.816;1
26;4;1;4;41.6;4.41;0.99433152;0.84022848;1
34;1;3;7;27.0;3.79;0.1749843;0.8483157;0
20;1;1;1;18.3;7.49;0.72919644;0.64147356;0
26;2;2;4;31.5;16.0;130.536;373.464;0
39;2;6;0;63.5;8.51;126.990.475;413.394.525;1
32;1;0;7;17.2;9.47;0.14985328;147.898.672;0
22;1;5;2;26.4;17.76;125.186.688;343.677.312;0
33;1;17;0;28.1;16.7;16.612.158;30.314.842;0
35;1;18;7;51.2;13.22;0.2369024;65.317.376;0
23;2;0;4;12.8;10.67;0.84267392;0.52308608;0
38;2;16;0;133.9;7.85;221.785.265;829.329.735;0
33;2;12;2;46.1;3.81;0.69378195;106.262.805;0
32;1;13;12;36.5;11.12;14.692.856;25.895.144;0
32;3;2;11;25.9;3.65;0.2930585;0.6522915;0
26;2;4;6;23.9;8.98;0.52367768;162.254.232;0
42;1;15;10;44.3;7.63;106.472.835;231.536.165;0
35;1;10;4;38.1;20.44;226.620.324;552.143.676;1
32;1;15;5;68.9;20.01;8.272.134;5.514.756;1
38;1;0;15;18.8;11.9;0.8188152;14.183.848;0
26;2;3;1;20.0;25.11;1.551.798;3.470.202;1
34;1;8;5;28.6;4.5;0.622908;0.664092;0
29;1;0;0;18.0;8.22;0.6125544;0.8670456;0
32;1;0;3;26.1;13.65;0.8977878;26.648.622;1
25;1;4;5;26.0;9.98;0.5630716;20.317.284;0
36;4;5;5;90.1;12.43;273.266.092;846.676.908;0
47;3;19;26;89.8;1.39;0.21719028;103.102.972;0
22;1;1;2;14.1;7.33;0.13745949;0.89607051;0
33;3;0;9;28.8;10.74;185.896.512;123.415.488;1
44;2;14;15;29.5;8.2;0.582979;1.836.021;0
28;2;2;4;25.3;3.51;0.20069478;0.68733522;0
25;4;0;2;37.5;5.36;119.193;0.81807;1
40;2;13;14;48.9;8.98;154.570.944;284.551.056;0
41;4;12;10;54.3;4.43;0.08900313;231.648.687;0
51;3;21;18;157.2;22.61;2.175.226.704;1.379.065.296;1
28;4;0;2;21.6;0.63;0.02027592;0.11580408;1
32;3;5;13;67.1;6.52;132.997.568;304.494.432;0
27;1;9;3;21.0;3.63;0.1280664;0.6342336;0
38;2;17;16;118.3;9.88;427.782.264;741.021.736;0
49;1;23;1;177.0;8.77;6.519.618;9.003.282;0
27;1;0;2;21.4;2.2;0.1054592;0.3653408;1
48;2;2;27;40.2;7.85;14.137.536;17.419.464;0
38;1;15;13;90.8;8.78;189.739.312;607.484.688;0
43;1;13;18;71.5;8.61;478.332.855;137.282.145;0
51;2;32;12;233.0;8.25;891.924;1.030.326;0
24;4;1;3;13.3;15.35;0.82682775;121.472.225;1
30;1;1;0;20.4;4.75;0.608532;0.360468;0
39;1;15;2;35.0;11.56;1.250.214;2.795.786;0
31;4;1;12;27.7;14.27;226.099.588;169.179.412;1
38;2;11;13;68.4;1.34;0.17781264;0.73874736;0
30;1;10;0;53.1;5.57;0.71871381;223.895.619;0
44;2;12;21;112.6;6.21;385.284.546;313.961.454;0
34;1;11;11;46.4;17.65;16.706.784;65.189.216;0
35;1;2;12;25.3;15.43;0.52310786;338.068.214;0
41;3;11;22;71.1;6.08;0.63114048;369.173.952;0
43;1;20;0;57.2;6.27;120.504.384;238.139.616;0
35;1;6;4;31.5;4.39;0.0221256;13.607.244;0
32;1;16;13;52.5;4.92;1.425.816;1.157.184;0
27;2;4;4;20.8;12.82;0.29598816;237.057.184;1
38;1;5;6;25.9;1.16;0.06549592;0.23494408;0
27;4;3;0;32.0;7.54;0.4150016;19.977.984;1
28;2;2;5;16.6;6.36;0.1002972;0.9554628;0
42;1;4;15;20.0;4.88;0.49776;0.47824;0
32;2;9;7;24.6;27.1;3.533.298;3.133.302;1
37;1;7;4;39.8;14.29;0.3981194;52.893.006;0
42;1;17;16;49.5;3.41;0.61272585;107.522.415;0
47;1;0;7;30.0;4.64;0.879744;0.512256;1
41;1;1;14;24.7;14.51;177.048.118;181.348.882;0
26;1;8;3;19.4;29.47;399.059.164;172.658.836;1
26;1;4;0;23.0;7.44;0.487692;1.223.508;1
35;1;12;1;57.4;6.06;0.28871052;318.972.948;0
35;5;2;9;86.4;19.78;875.003.904;833.988.096;1
35;2;0;16;23.8;7.74;0.7276374;11.144.826;0
32;2;8;3;26.7;0.84;0.12290544;0.10137456;0
26;3;2;0;17.6;1.05;0.089628;0.095172;0
46;3;2;1;47.2;4.44;113.376.288;0.96191712;0
26;3;1;1;13.1;6.91;0.10771999;0.79749001;1
34;2;9;2;29.6;7.95;0.4188696;19.343.304;0
32;1;12;8;47.4;2.09;0.68157408;0.30908592;0
30;2;7;11;29.8;3.34;0.45585656;0.53946344;0
27;4;0;8;27.1;7.09;0.15178981;176.960.019;0
42;1;22;21;119.9;26.19;869.830.137;2.270.350.863;0
26;1;2;0;24.8;7.5;0.78492;107.508;0
33;1;15;1;54.6;9.4;17.655.456;33.668.544;0
38;2;0;16;20.5;8.98;0.7934279;10.474.721;0
35;1;1;4;20.4;9.6;1.302.336;0.656064;1
45;5;10;7;45.8;16.9;30.264.182;47.137.818;0
40;2;1;16;52.9;4.67;113.392.737;133.650.263;0
41;3;1;5;17.4;14.33;120.432.186;128.909.814;1
32;1;10;9;31.9;2.35;0.20165585;0.54799415;0
25;3;0;1;36.1;13.69;204.602.526;289.606.474;0
27;3;6;5;28.6;4.21;0.74290502;0.46115498;0
37;3;12;15;99.1;0.7;0.1970108;0.4966892;0
45;1;11;12;39.3;5.19;0.60374232;143.592.768;1
41;1;25;20;104.9;14.59;713.208.806;817.282.194;0
38;2;14;16;37.0;7.68;20.573.184;0.7842816;0
29;2;2;3;27.2;6.97;0.79435696;110.148.304;0
23;1;2;4;18.5;9.78;0.7128642;10.964.358;1
42;1;5;4;22.8;5.43;0.3528414;0.8851986;0
35;1;3;16;29.1;0.72;0.16195896;0.04756104;0
35;2;16;15;76.0;6.82;14.564.792;37.267.208;0
47;1;9;9;19.3;5.24;0.79085224;0.22046776;0
39;2;6;15;21.2;18.46;218.765.768;172.586.232;0
32;5;6;1;38.0;12.42;19.775.124;27.420.876;1
38;1;7;19;28.3;14.77;178.064.166;239.926.834;0
23;2;4;3;28.0;15.02;13.121.472;28.934.528;1
44;1;1;18;24.0;13.9;181.812;151.788;1
33;1;17;13;76.4;7.18;352.718.936;195.833.064;0
32;2;9;8;50.0;21.82;233.474;857.526;0
26;1;0;7;13.3;16.95;13.165.404;0.9378096;0
35;2;12;6;71.7;2.43;102.970.521;0.71260479;0
31;2;7;2;34.0;11.47;13.220.322;25.777.678;1
54;1;36;8;209.7;0.89;0.39566196;147.066.804;0
39;1;13;17;34.4;6.61;108.689.552;118.694.448;0
28;1;10;8;38.4;1.28;0.15532032;0.33619968;0
30;1;12;4;33.9;3.24;0.2031966;0.8951634;0
48;2;14;20;62.5;10.85;418.403.125;259.721.875;0
45;1;22;17;55.9;8.7;0.875394;3.987.906;0
26;1;0;7;17.3;9.31;0.73283665;0.87779335;1
32;4;2;13;128.7;12.51;323.617.437;1.286.419.563;0
40;4;4;5;33.8;19.17;346.003.164;301.942.836;1
22;2;4;0;16.3;3.4;0.1673684;0.3868316;0
34;2;6;10;41.9;11.58;149.927.418;335.274.582;1
36;2;16;7;58.7;10.29;135.301.152;468.721.848;0
28;1;5;5;20.7;19.55;13.273.668;27.194.832;1
41;2;15;15;29.6;4.25;0.07548;118.252;0
29;3;7;6;35.4;7.46;101.144.172;162.939.828;0
42;1;23;4;80.9;10.01;128.759.631;681.049.369;0
24;1;2;2;18.4;9.66;0.57589056;120.154.944;0
51;1;34;17;248.1;17.18;176.887.857;249.347.943;1
40;4;14;4;177.8;6.94;449.151.248;784.780.752;0
23;1;6;4;15.8;7.93;0.26562328;0.98731672;0
38;2;12;9;46.7;20.16;0.45190656;896.281.344;1
44;2;19;5;93.7;11.36;252.270.384;812.161.616;0
35;1;19;12;68.8;10.46;101.470.368;618.177.632;0
39;1;9;11;54.5;21.78;52.584.543;66.116.457;1
37;2;5;9;31.7;2.61;0.42609555;0.40127445;1
44;2;18;4;87.5;6.77;2.535.365;3.388.385;0
32;3;4;4;27.4;1.57;0.04344818;0.38673182;0
40;1;2;5;29.4;4.58;0.3972234;0.9492966;1
24;3;1;3;24.4;10.78;0.78646568;184.385.432;1
37;1;16;9;39.4;2.29;0.46195712;0.44030288;0
49;3;11;24;91.0;23.03;6.915.909;14.041.391;1
46;2;6;15;26.4;3.34;0.1675344;0.7142256;0
31;4;1;2;98.4;8.6;30.633.888;53.990.112;0
33;2;2;8;33.2;14.74;205.045.192;284.322.808;1
32;1;0;10;21.3;2.81;0.10713687;0.49139313;1
40;1;9;4;33.5;3.34;0.3211243;0.7977757;0
46;3;5;1;58.2;5.19;0.52558092;249.499.908;0
20;1;2;1;15.2;4.66;0.4037424;0.3045776;0
26;2;8;3;45.5;14.3;17.112.095;47.952.905;0
40;3;16;0;160.3;19.53;147.140.973;165.924.927;1
46;2;27;13;143.3;2.44;0.88461956;261.190.044;0
50;1;16;25;31.1;11.56;0.26244668;333.271.332;0
35;1;1;2;25.4;4.71;0.87691722;0.31942278;0
27;1;3;7;14.0;6.48;0.2095632;0.6976368;0
44;2;20;14;146.7;9.49;235.278.927;1.156.904.073;0
32;1;10;11;40.2;5.73;10.480.743;12.553.857;0
26;1;3;4;32.8;11.17;0.9342588;27.295.012;1
31;2;1;6;31.1;8.0;0.88324;160.476;1
33;1;2;9;15.7;12.24;0.78404544;113.763.456;0
25;2;0;3;17.1;8.11;0.27320157;111.360.843;1
21;1;0;1;12.1;27.02;0.79446906;247.495.094;1
41;1;13;9;30.7;9.38;0.82358276;205.607.724;0
32;1;1;7;27.7;3.8;0.5747196;0.4778804;0
30;1;6;3;52.7;2.61;108.111.942;0.29435058;1
41;1;15;4;55.6;2.57;0.39152408;103.739.592;0
38;1;8;3;33.8;11.79;1.394.757;2.590.263;0
33;1;1;14;20.9;7.75;0.09880475;152.094.525;0
39;1;21;0;45.6;14.48;151.205.952;509.082.048;0
25;2;6;6;22.7;5.0;0.228135;0.906865;0
32;1;10;3;30.9;15.6;13.882.752;34.321.248;0
48;2;23;20;74.5;6.35;0.4825365;42.482.135;0
42;4;8;9;32.4;1.99;0.37138176;0.27337824;0
41;2;14;15;49.1;39.47;29.069.655;164.728.045;1
37;2;1;9;25.4;19.58;162.627.564;334.704.436;0
37;1;17;5;72.5;13.55;0.746605;9.077.145;1
33;1;8;3;23.9;18.79;274.837.572;174.243.428;0
23;1;1;0;27.1;10.09;0.79023871;194.415.129;0
42;1;9;10;24.0;11.04;0.9114624;17.381.376;0
31;2;7;4;40.5;15.2;1.859.112;4.296.888;0
35;1;6;16;28.5;24.0;233.244;450.756;1
40;1;6;14;26.5;7.01;0.50713845;135.051.155;0
34;1;3;8;35.3;3.31;0.52228821;0.64614179;0
45;1;11;19;43.8;3.49;0.6267342;0.9018858;0
29;3;5;10;37.0;3.62;0.7473852;0.5920148;0
43;1;5;14;24.6;4.68;0.18075096;0.97052904;0
25;1;3;5;14.7;13.17;0.54982116;138.616.884;0
26;2;3;7;23.9;6.09;0.2328816;12.226.284;0
53;1;37;17;217.7;3.34;118.520.234;608.597.766;0
32;1;13;12;28.1;5.76;0.3318048;12.867.552;0
44;3;13;0;27.8;14.46;0.26531208;375.456.792;0
40;1;21;6;103.3;9.53;402.639.641;581.809.359;0
35;1;16;6;78.0;15.3;2.183.922;9.750.078;0
41;1;13;13;41.6;4.19;0.54382848;119.921.152;0
29;3;1;10;24.1;9.17;0.60553178;160.443.822;0
33;1;1;1;17.1;5.9;0.2209491;0.7879509;0
34;2;2;14;38.0;8.31;0.9536556;22.041.444;1
45;2;11;0;60.9;6.22;0.85608348;293.189.652;1
24;1;3;2;25.7;23.0;2.553.552;3.357.448;1
24;1;5;4;35.6;1.92;0.24128256;0.44223744;0
39;3;2;10;21.6;8.16;0.5111424;12.514.176;0
52;1;3;31;47.8;5.9;0.3835472;24.366.528;0
33;1;1;6;28.7;2.15;0.2023924;0.4146576;0
40;1;10;2;40.7;18.44;201.886.652;548.621.348;0
36;1;9;14;18.5;16.43;117.630.585;186.324.415;0
30;2;7;7;59.6;8.99;211.106.776;324.697.224;0
35;2;12;8;66.0;3.56;0.8012136;15.483.864;0
31;3;2;10;52.3;9.7;0.9740352;40.990.648;0
29;2;4;7;13.7;5.73;0.1884024;0.5966076;0
48;2;16;2;55.9;15.83;105.302.743;779.594.257;0
36;1;2;1;59.1;2.41;0.08260998;134.170.002;0
30;1;8;0;30.8;14.05;0.454377;3.873.023;1
51;2;7;4;46.1;26.91;720.760.131;519.790.869;1
30;2;7;0;55.4;3.98;0.39909052;180.582.948;0
38;1;0;15;22.1;2.87;0.23721698;0.39705302;1
28;1;2;6;18.8;8.71;0.5239936;11.134.864;0
31;3;0;3;25.4;25.81;320.575.686;334.998.314;1
38;1;5;8;22.0;13.86;0.2866248;27.625.752;0
33;2;3;10;24.1;1.95;0.0902304;0.3797196;0
31;3;7;2;61.7;1.75;0.44161775;0.63813225;0
31;4;0;9;45.2;21.94;57.517.904;41.650.896;1
33;1;15;2;67.3;1.84;0.89035208;0.34796792;0
